"","RowN","SiteName","SiteLocation","Prefecture","Latitude","Longitude","maxD"
"610",1575,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"611",1576,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"612",1577,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"613",1578,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"614",1579,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"615",1580,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"616",1581,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"617",1582,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"618",1583,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"619",1584,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"620",1585,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"621",1586,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"622",1587,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"623",1588,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"624",1589,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"625",1590,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"626",1591,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"627",1592,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"628",1593,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"629",1594,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"630",1595,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"631",1596,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"632",1597,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"633",1598,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"634",1599,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"635",1600,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"636",1601,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"637",1602,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"638",1603,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"639",1604,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"640",1605,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"641",1606,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"642",1607,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"643",1608,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"644",1609,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"645",1610,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"646",1611,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"647",1612,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"648",3259,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"649",4180,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"650",4181,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"651",4182,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"652",4183,"中屋サワ遺跡","金沢市中屋町・福増町（石川県鉄工団地北端）","石川",36.5582194444444,136.586180555556,0.680756864187813
"653",21613,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"654",21614,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"655",21615,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"656",21616,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"657",21617,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"658",21618,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"659",21619,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"660",21620,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"661",21621,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"662",21622,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"663",21623,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"664",21624,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"665",21625,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"666",21626,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"667",21627,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"668",21628,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"669",21629,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"670",21630,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"671",21631,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"672",21632,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"673",21633,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"674",21634,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"675",21635,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"676",21636,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"677",21637,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"678",21638,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"679",21639,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"680",21640,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"681",21641,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"682",21642,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"683",21643,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"684",21644,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"685",21645,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"686",21646,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"687",21647,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"688",21648,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"689",21649,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"690",21650,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"691",21651,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"692",21652,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"693",21653,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"694",21654,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"695",21655,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"696",21656,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"697",21657,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"698",21658,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"699",21659,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"700",21660,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"701",21661,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"702",21662,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"703",21663,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"704",21664,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"705",21665,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"706",21666,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"707",21667,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"708",21668,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"709",21669,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"710",21670,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"711",21671,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"712",21672,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"713",21673,"中屋サワ遺跡","金沢市いなほ","石川",36.5524694444444,136.583530555556,0.680756864187813
"714",2137,"中屋敷遺跡","足柄上郡大井町山田643","神奈川",35.3338388888889,139.163511111111,0.540497775540966
"715",2138,"中屋敷遺跡","足柄上郡大井町山田643","神奈川",35.3338388888889,139.163511111111,0.540497775540966
"716",2139,"中屋敷遺跡","足柄上郡大井町山田643","神奈川",35.3338388888889,139.163511111111,0.540497775540966
"717",2140,"中屋敷遺跡","足柄上郡大井町山田643","神奈川",35.3338388888889,139.163511111111,0.540497775540966
"718",2141,"中屋敷遺跡","足柄上郡大井町山田643","神奈川",35.3338388888889,139.163511111111,0.540497775540966
"719",2142,"中屋敷遺跡","足柄上郡大井町山田643","神奈川",35.3338388888889,139.163511111111,0.540497775540966
"720",2143,"中屋敷遺跡","足柄上郡大井町山田643","神奈川",35.3338388888889,139.163511111111,0.540497775540966
"721",8728,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"722",8729,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"723",8730,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"724",8731,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"725",8732,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"726",8733,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"727",8734,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"728",8735,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"729",8736,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"730",8737,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"731",8738,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"732",8739,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"733",8740,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"734",8741,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"735",8742,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"736",8743,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"737",8744,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"738",8745,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"739",8746,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"740",8747,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"741",8748,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"742",8749,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"743",8750,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"744",8751,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"745",8752,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"746",8753,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"747",8754,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"748",8755,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"749",8756,"中屋敷遺跡","足柄上郡大井町山田中屋敷","神奈川",35.3352,139.169219444444,0.540497775540966
"813",12631,"中平遺跡","九戸郡野田村第13地割","岩手",40.1101805555556,141.817519444444,1.7079024797069
"814",12632,"中平遺跡","九戸郡野田村第13地割","岩手",40.1101805555556,141.817519444444,1.7079024797069
"815",12633,"中平遺跡","九戸郡野田村第13地割","岩手",40.1101805555556,141.817519444444,1.7079024797069
"816",12634,"中平遺跡","九戸郡野田村大字野田第22地割","岩手",40.1032888888889,141.799611111111,1.7079024797069
"817",12635,"中平遺跡","九戸郡野田村大字野田第22地割","岩手",40.1032888888889,141.799611111111,1.7079024797069
"818",19318,"中曽根遺跡","岩船郡荒川町大字金屋字中曽根","新潟",38.1344611111111,139.426269444444,1.91671973207746
"819",19319,"中曽根遺跡","岩船郡荒川町大字金屋字中曽根","新潟",38.1344611111111,139.426269444444,1.91671973207746
"820",19320,"中曽根遺跡","岩船郡荒川町大字金屋字中曽根","新潟",38.1344611111111,139.426269444444,1.91671973207746
"821",19321,"中曽根遺跡","岩船郡荒川町大字金屋字中曽根","新潟",38.1344611111111,139.426269444444,1.91671973207746
"822",19322,"中曽根遺跡","岩船郡荒川町大字金屋字中曽根","新潟",38.1344611111111,139.426269444444,1.91671973207746
"823",19323,"中曽根遺跡","岩船郡荒川町大字金屋字中曽根","新潟",38.1344611111111,139.426269444444,1.91671973207746
"824",19324,"中曽根遺跡","岩船郡荒川町大字金屋字中曽根","新潟",38.1344611111111,139.426269444444,1.91671973207746
"825",19354,"中曽根遺跡","岩船郡荒川村大字金屋字中曽根","新潟",38.1242305555556,139.443880555556,1.91671973207746
"826",19355,"中曽根遺跡","岩船郡荒川村大字金屋字中曽根","新潟",38.1242305555556,139.443880555556,1.91671973207746
"827",19356,"中曽根遺跡","岩船郡荒川村大字金屋字中曽根","新潟",38.1242305555556,139.443880555556,1.91671973207746
"856",7429,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"857",7430,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"858",7431,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"859",7432,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"860",7433,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"861",7434,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"862",7435,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"863",7436,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"864",7437,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"865",7438,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"866",7439,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"867",7440,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"868",7441,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"869",7442,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"870",7443,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"871",7444,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"872",7445,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"873",7446,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"874",7447,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"875",7448,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"876",7449,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"877",7450,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"878",7451,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"879",7452,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"880",7453,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"881",7454,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"882",7455,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"883",7456,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"884",7457,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"885",7458,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"886",7459,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"887",7460,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"888",7461,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"889",7462,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"890",7463,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"891",7464,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"892",7465,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"893",7466,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"894",7467,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"895",7468,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"896",7469,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"897",7470,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"898",7471,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"899",7472,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"900",7473,"中里遺跡","北区上中里田端駅構内","東京",35.7446,139.747561111111,1.61305425307401
"901",7474,"中里遺跡","北区上中里","東京",35.7446,139.747561111111,1.61305425307401
"902",7475,"中里遺跡","北区上中里","東京",35.7446,139.747561111111,1.61305425307401
"903",7476,"中里遺跡","北区上中里","東京",35.7446,139.747561111111,1.61305425307401
"904",7477,"中里遺跡","北区東田端","東京",35.7375694444444,139.763169444444,1.61305425307401
"905",7478,"中里遺跡","北区東田端","東京",35.7375694444444,139.763169444444,1.61305425307401
"916",13607,"中野高柳遺跡","仙台市宮城野区","宮城",38.2663194444444,140.910638888889,6.03774182441051
"917",13608,"中野高柳遺跡","仙台市宮城野区","宮城",38.2663194444444,140.910638888889,6.03774182441051
"918",13609,"中野高柳遺跡","仙台市宮城野区中野字県道前","宮城",38.28325,140.976211111111,6.03774182441051
"919",13610,"中野高柳遺跡","仙台市宮城野区中野字県道前","宮城",38.28325,140.976211111111,6.03774182441051
"920",13611,"中野高柳遺跡","仙台市宮城野区中野字県道前","宮城",38.28325,140.976211111111,6.03774182441051
"921",18434,"久保寺南遺跡","中魚沼郡中里村大字貝野字久保寺戊","新潟",36.9739888888889,138.716861111111,17.3777220247458
"922",18435,"久保寺南遺跡","中魚沼郡中里村大字貝野字久保寺戊","新潟",36.9739888888889,138.716861111111,17.3777220247458
"923",18436,"久保寺南遺跡","中魚沼郡中里村大字貝野字久保寺戊","新潟",36.9739888888889,138.716861111111,17.3777220247458
"924",18437,"久保寺南遺跡","中魚沼郡中里村大字貝野字久保寺戊","新潟",36.9739888888889,138.716861111111,17.3777220247458
"925",18438,"久保寺南遺跡","中魚沼郡中里村大字貝野字久保寺戊","新潟",36.9739888888889,138.716861111111,17.3777220247458
"926",18439,"久保寺南遺跡","中魚沼郡中里村大字貝野字久保寺戊","新潟",36.9739888888889,138.716861111111,17.3777220247458
"927",18440,"久保寺南遺跡","中魚沼郡中里村大字貝野字久保寺戊","新潟",36.9739888888889,138.716861111111,17.3777220247458
"928",19073,"久保寺南遺跡","十日町市","新潟",37.1274694444444,138.755569444444,17.3777220247458
"929",19074,"久保寺南遺跡","十日町市","新潟",37.1274694444444,138.755569444444,17.3777220247458
"930",19075,"久保寺南遺跡","十日町市","新潟",37.1274694444444,138.755569444444,17.3777220247458
"931",19829,"久泉遺跡","砺波市祖泉","富山",36.6359388888889,136.985811111111,0.512388166024525
"932",19830,"久泉遺跡","砺波市祖泉","富山",36.6359388888889,136.985811111111,0.512388166024525
"933",19831,"久泉遺跡","砺波市祖泉","富山",36.6359388888889,136.985811111111,0.512388166024525
"934",19832,"久泉遺跡","砺波市祖泉","富山",36.6359388888889,136.985811111111,0.512388166024525
"935",19833,"久泉遺跡","砺波市祖泉","富山",36.6359388888889,136.985811111111,0.512388166024525
"936",19834,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"937",19835,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"938",19836,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"939",19837,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"940",19838,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"941",19839,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"942",19840,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"943",19841,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"944",19842,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"945",19843,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"946",19844,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"947",19845,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"948",19846,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"949",19847,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"950",19848,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"951",19849,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"952",19850,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"953",19851,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"954",19852,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"955",19853,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"956",19854,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
"957",19855,"久泉遺跡","砺波市久泉","富山",36.6356694444444,136.991530555556,0.512388166024525
