"PrefectureCode","Prefecture","SiteName","SiteLocation","SamplingLocation","MaterialType","MaterialCode1","MaterialCode2","Period","Phase","PeriodCode","LabCode","Method","CRA","CRAError","UnroundedCRA","UnroundedCRAError","Delta13C","Delta13CError","Delta13CIRMS","AnalysedBy","Laboratory","PubblicationYear","ReportTitle","Page","Remarks","Reference","Publisher","Latitude","Longitude","ReferenceID","retain","originalRow"
11,"北海道","H519遺跡","札幌市東区東苗穂15条2丁目1014-1","4DI01溝（Ⅴa層）,4e層,No482","種実,クルミ,","T","g","擦文時代前期～中期",NA,"J","Beta-203992","AMS法",1210,40,NA,NA,"-24.80 ",NA,"-24.8","学術創成研究グループ","Beta Analytic Inc.",2009,"地域別測定データ","139-524","HDSP-16　https://sitereports.nabunken.go.jp/36222","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","43゜06'42.19""","141゜25'30.58""",2883,TRUE,1055
1,"北海道","H519遺跡","札幌市東区東苗穂15条2丁目、東苗穂町","4e層4DI01DB03 482, H519-24/HDSP-16","炭化物（クルミ属内果皮）","T","g","擦文時代前期末～中期前半頃",NA,"J","Beta-203992","AMS法",1210,40,NA,NA,NA,NA,"-24.8","国立歴史民俗博物館年代測定研究グループ","ベータアナリティック社",2006,"第８章　関連科学分析　第４節　H519遺跡出土試料の放射性炭素年代測定(2)北海道札幌市H519遺跡出土試料のC14年代測定","44-49","https://sitereports.nabunken.go.jp/36222","札幌市文化財調査報告書80　H519遺跡〔第Ⅱ分冊〕","札幌市教育委員会","43゜06'42.44""","141゜25'28.92""",3297,TRUE,33182
11,"北海道","H519遺跡","札幌市東区東苗穂15条2丁目1014-1","19-04区,6a層,6CW01","木材,","T","d","縄文時代晩期～続縄文時代",NA,"B,I","Beta-203993","AMS法",1870,40,NA,NA,"-25.30 ",NA,"-25.3","学術創成研究グループ","Beta Analytic Inc.",2009,"地域別測定データ","139-524","HDSP-17 ad　https://sitereports.nabunken.go.jp/36222","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","43゜06'42.19""","141゜25'30.58""",2883,TRUE,1056
1,"北海道","H519遺跡","札幌市東区東苗穂15条2丁目、東苗穂町","6a層19-04 6CW001　倒木か, H519-25/HDSP-17-ad","木材","T","d","縄文時代晩期～続縄文時代",NA,"B,I","Beta-203993","AMS法",1870,40,NA,NA,NA,NA,"-25.3","国立歴史民俗博物館年代測定研究グループ","ベータアナリティック社",2006,"第８章　関連科学分析　第４節　H519遺跡出土試料の放射性炭素年代測定(2)北海道札幌市H519遺跡出土試料のC14年代測定","44-49","https://sitereports.nabunken.go.jp/36222","札幌市文化財調査報告書80　H519遺跡〔第Ⅱ分冊〕","札幌市教育委員会","43゜06'42.44""","141゜25'28.92""",3297,TRUE,33183
11,"北海道","H519遺跡","札幌市東区東苗穂15条2丁目1014-1","17-13区,7層,7WD01","木材,","T","d","縄文時代",NA,"B","Beta-203994","AMS法",2130,40,NA,NA,"-26.60 ",NA,"-26.6","学術創成研究グループ","Beta Analytic Inc.",2009,"地域別測定データ","139-524","HDSP-18　https://sitereports.nabunken.go.jp/36222","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","43゜06'42.19""","141゜25'30.58""",2883,TRUE,1057
1,"北海道","H519遺跡","札幌市東区東苗穂15条2丁目、東苗穂町","7層17-13 7WD01　埋没木か, H519-26/HDSP-18","木材","T","d","縄文時代",NA,"B","Beta-203994","AMS法",2130,40,NA,NA,NA,NA,"-26.6","国立歴史民俗博物館年代測定研究グループ","ベータアナリティック社",2006,"第８章　関連科学分析　第４節　H519遺跡出土試料の放射性炭素年代測定(2)北海道札幌市H519遺跡出土試料のC14年代測定","44-49","https://sitereports.nabunken.go.jp/36222","札幌市文化財調査報告書80　H519遺跡〔第Ⅱ分冊〕","札幌市教育委員会","43゜06'42.44""","141゜25'28.92""",3297,TRUE,33184
11,"北海道","K135遺跡","札幌市北区北6条西4丁目","4丁目地点,焼土16(F16),Ⅲa層,No193他","種実,クルミ,","T","g","続縄文時代","後北C2-D式(新)","I","Beta-204000","AMS法",1760,40,NA,NA,"-24.20 ",NA,"-24.2","学術創成研究グループ","Beta Analytic Inc.",2009,"地域別測定データ","139-524","HDSP-24","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","43゜04'06.82""","141゜20'57.44""",2883,TRUE,1063
1,"北海道","K135遺跡","札幌市北区北6条西","不明, HDSP-24","種実","T","e,g","続縄文時代後半　","後北C2-D式（新）","I","Beta-204000","AMS法",1760,40,NA,NA,NA,NA,"-24.2","国立歴史民俗博物館年代測定研究グループ","ベータアナリティック社",2006,"年代測定データとその成果","90-143",NA,"新弥生時代の始まり　第１巻　弥生時代の新年代","西本編","43゜04'08.76""","141゜21'14.87""",3082,TRUE,33195
11,"北海道","K135遺跡","札幌市北区北6条西4丁目","4丁目地点,焼土14(F14),Ⅲa層,No194他","種実,クルミ,","T","g","続縄文時代","後北C2-D式(新)","I","Beta-204001","AMS法",1840,40,NA,NA,"-24.30 ",NA,"-24.3","学術創成研究グループ","Beta Analytic Inc.",2009,"地域別測定データ","139-524","HDSP-26","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","43゜04'06.82""","141゜20'57.44""",2883,TRUE,1064
1,"北海道","K135遺跡","札幌市北区北6条西","不明, HDSP-26","種実","T","e,g","続縄文時代後半　","後北C2-D式（新）","I","Beta-204001","AMS法",1840,40,NA,NA,NA,NA,"-24.3","国立歴史民俗博物館年代測定研究グループ","ベータアナリティック社",2006,"年代測定データとその成果","90-143",NA,"新弥生時代の始まり　第１巻　弥生時代の新年代","西本編","43゜04'08.76""","141゜21'14.87""",3082,TRUE,33196
11,"北海道","K135遺跡","札幌市北区北6条西4丁目","4丁目地点,焼土85(F85),Ⅶc層,No648","種実,クリ,","T","g","続縄文時代","後北C2-D式(新)","I","Beta-204002","AMS法",1940,40,NA,NA,"-25.30 ",NA,"-25.3","学術創成研究グループ","Beta Analytic Inc.",2009,"地域別測定データ","139-524","HDSP-27","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","43゜04'06.82""","141゜20'57.44""",2883,TRUE,1065
1,"北海道","K135遺跡","札幌市北区北6条西","不明, HDSP-27","種実","T","e,g","続縄文時代後半　","後北C2-D式（新）","I","Beta-204002","AMS法",1940,40,NA,NA,NA,NA,"-25.3","国立歴史民俗博物館年代測定研究グループ","ベータアナリティック社",2006,"年代測定データとその成果","90-143",NA,"新弥生時代の始まり　第１巻　弥生時代の新年代","西本編","43゜04'08.76""","141゜21'14.87""",3082,TRUE,33197
11,"北海道","K135遺跡","札幌市北区北6条西4丁目","4丁目地点,焼土92(F92),Ⅶc層,No533","種実,クリ,","T","g","続縄文時代","後北C2-D式(新)","I","Beta-204003","AMS法",1900,40,NA,NA,"-27.50 ",NA,"-27.5","学術創成研究グループ","Beta Analytic Inc.",2009,"地域別測定データ","139-524","HDSP-29","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","43゜04'06.82""","141゜20'57.44""",2883,TRUE,1066
1,"北海道","K135遺跡","札幌市北区北6条西","不明, HDSP-29","種実","T","e,g","続縄文時代後半　","後北C2-D式（新）","I","Beta-204003","AMS法",1900,40,NA,NA,NA,NA,"-27.5","国立歴史民俗博物館年代測定研究グループ","ベータアナリティック社",2006,"年代測定データとその成果","90-143",NA,"新弥生時代の始まり　第１巻　弥生時代の新年代","西本編","43゜04'08.76""","141゜21'14.87""",3082,TRUE,33198
11,"北海道","K113遺跡","札幌市北区北34条西5,6丁目","北34条地点,焼土9(F9),9b層,No11326","種実,クルミ,","T","g","続縄文時代","北大Ⅱ式","I","Beta-204004","AMS法",1620,40,NA,NA,"-28.60 ",NA,"-28.6","学術創成研究グループ","Beta Analytic Inc.",2009,"地域別測定データ","139-524","HDSP-32","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","43゜06'03.64""","141゜20'20.90""",2883,TRUE,1067
1,"北海道","K113遺跡","札幌市北区北34条西7丁目3-2","不明, HDSP-32","種実","T","e,g","続縄文時代後半　","北大Ⅱ式","I","Beta-204004","AMS法",1620,40,NA,NA,NA,NA,"-28.6","国立歴史民俗博物館年代測定研究グループ","ベータアナリティック社",2006,"年代測定データとその成果","90-143",NA,"新弥生時代の始まり　第１巻　弥生時代の新年代","西本編","43゜06'05.87""","141゜20'07.51""",3082,TRUE,33186
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","南西区　№104(GH:3.43ｍ）　深度:-2.2m　標高:1.23m","堆積物","T","k","縄文時代後期〜律令期",NA,"B,C,D,E","Beta-205785","AMS法",2880,40,NA,NA,NA,NA,"-22.1",NA,"Beta Analytic Inc,",2006,"古環境調査データ集　","166-194","https://sitereports.nabunken.go.jp/74704","鳥取県埋蔵文化財センター調査報告書10　青谷上寺地遺跡8(第2次〜第7次調査区発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5294,TRUE,41753
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","地点№:104　コア番号:H16-BP①　試料名:№1　掘削孔高:3.43ｍ　深度:-2.20ｍ　標高:1.23ｍ","土壌","T","k","弥生時代中期後葉〜古墳時代",NA,"C,D","Beta-205785","AMS法",2880,40,NA,NA,NA,NA,"-22.1","辻誠一郎","Beta Analytic Inc,",2009,"青谷上寺地遺跡における放射性炭素年代データベース","131-144","https://sitereports.nabunken.go.jp/74712","鳥取県埋蔵文化財センター調査報告書27　青谷上寺地遺跡10(第9次発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5304,TRUE,41954
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","南西区　№105(GH:3.34ｍ）　深度:-4.85m　標高:-1.51m","植物片","T","d","縄文時代後期〜律令期",NA,"B,C,D,E","Beta-205786","AMS法",4150,40,NA,NA,NA,NA,"-29.1",NA,"Beta Analytic Inc,",2006,"古環境調査データ集　","166-194","https://sitereports.nabunken.go.jp/74704","鳥取県埋蔵文化財センター調査報告書10　青谷上寺地遺跡8(第2次〜第7次調査区発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5294,TRUE,41757
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","地点№:105　コア番号:H16-BP②　試料名:№3　掘削孔高:3.34ｍ　深度:-4.85ｍ　標高:-1.51ｍ","植物片","T","d","弥生時代中期後葉〜古墳時代",NA,"C,D","Beta-205786","AMS法",4150,40,NA,NA,NA,NA,"-29.1","辻誠一郎","Beta Analytic Inc,",2009,"青谷上寺地遺跡における放射性炭素年代データベース","131-144","https://sitereports.nabunken.go.jp/74712","鳥取県埋蔵文化財センター調査報告書27　青谷上寺地遺跡10(第9次発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5304,TRUE,41958
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","南西区　№106(GH:3.4ｍ）　深度:-2.98m　標高:0.42m","炭化物","T","h","縄文時代後期〜律令期",NA,"B,C,D,E","Beta-205787","AMS法",2050,40,NA,NA,NA,NA,"-28.6",NA,"Beta Analytic Inc,",2006,"古環境調査データ集　","166-194","https://sitereports.nabunken.go.jp/74704","鳥取県埋蔵文化財センター調査報告書10　青谷上寺地遺跡8(第2次〜第7次調査区発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5294,TRUE,41760
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","地点№:106　コア番号:H16-BP③　試料名:№4　掘削孔高:3.4ｍ　深度:-2.98ｍ　標高:0.42ｍ","炭化物片","T","h","弥生時代中期後葉〜古墳時代",NA,"C,D","Beta-205787","AMS法",2050,40,NA,NA,NA,NA,"-28.6","辻誠一郎","Beta Analytic Inc,",2009,"青谷上寺地遺跡における放射性炭素年代データベース","131-144","https://sitereports.nabunken.go.jp/74712","鳥取県埋蔵文化財センター調査報告書27　青谷上寺地遺跡10(第9次発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5304,TRUE,41961
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","南西区　№107(GH:3.67ｍ）　深度:-2.33m　標高:1.34m","堆積物","T","k","縄文時代後期〜律令期",NA,"B,C,D,E","Beta-205788","AMS法",2350,40,NA,NA,NA,NA,"-24.7",NA,"Beta Analytic Inc,",2006,"古環境調査データ集　","166-194","https://sitereports.nabunken.go.jp/74704","鳥取県埋蔵文化財センター調査報告書10　青谷上寺地遺跡8(第2次〜第7次調査区発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5294,TRUE,41763
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","地点№:107　コア番号:H16-BP④　試料名:№5,6　掘削孔高:3.67ｍ　深度:-2.33ｍ　標高:1.34ｍ","土壌","T","k","弥生時代中期後葉〜古墳時代",NA,"C,D","Beta-205788","AMS法",2350,40,NA,NA,NA,NA,"-24.7","辻誠一郎","Beta Analytic Inc,",2009,"青谷上寺地遺跡における放射性炭素年代データベース","131-144","https://sitereports.nabunken.go.jp/74712","鳥取県埋蔵文化財センター調査報告書27　青谷上寺地遺跡10(第9次発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5304,TRUE,41964
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","南西区　№107(GH:3.67ｍ）　深度:-2.8m　標高:0.87m","植物片","T","d","縄文時代後期〜律令期",NA,"B,C,D,E","Beta-205789","AMS法",1750,40,NA,NA,NA,NA,"-29.8",NA,"Beta Analytic Inc,",2006,"古環境調査データ集　","166-194","https://sitereports.nabunken.go.jp/74704","鳥取県埋蔵文化財センター調査報告書10　青谷上寺地遺跡8(第2次〜第7次調査区発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5294,TRUE,41764
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","地点№:107　コア番号:H16-BP④　試料名:№6　掘削孔高:3.67ｍ　深度:-2.80ｍ　標高:0.87ｍ","植物片","T","d","弥生時代中期後葉〜古墳時代",NA,"C,D","Beta-205789","AMS法",1750,40,NA,NA,NA,NA,"-29.8","辻誠一郎","Beta Analytic Inc,",2009,"青谷上寺地遺跡における放射性炭素年代データベース","131-144","https://sitereports.nabunken.go.jp/74712","鳥取県埋蔵文化財センター調査報告書27　青谷上寺地遺跡10(第9次発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5304,TRUE,41965
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","南西区　№109(GH:3.87ｍ)　深度:-3.67ｍ　標高:0.2ｍ　","植物片","T","d","縄文時代後期〜律令期",NA,"B,C,D,E","Beta-205790","AMS法",3630,40,NA,NA,NA,NA,"-27.5",NA,"Beta Analytic Inc,",2006,"古環境調査データ集　","166-194","https://sitereports.nabunken.go.jp/74704","鳥取県埋蔵文化財センター調査報告書10　青谷上寺地遺跡8(第2次〜第7次調査区発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5294,TRUE,41770
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","地点№:109　コア番号:H16-BP⑥　試料名:№9　掘削孔高:3.87ｍ　深度:-3.67ｍ　標高:0.20ｍ","植物片","T","d","弥生時代中期後葉〜古墳時代",NA,"C,D","Beta-205790","AMS法",3630,40,NA,NA,NA,NA,"-27.5","辻誠一郎","Beta Analytic Inc,",2009,"青谷上寺地遺跡における放射性炭素年代データベース","131-144","https://sitereports.nabunken.go.jp/74712","鳥取県埋蔵文化財センター調査報告書27　青谷上寺地遺跡10(第9次発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5304,TRUE,41971
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","南西区　№110(GH:3.96ｍ)　深度:-1.3ｍ　標高:2.66ｍ　","堆積物","T","k","縄文時代後期〜律令期",NA,"B,C,D,E","Beta-205791","AMS法",1540,40,NA,NA,NA,NA,"-26.1",NA,"Beta Analytic Inc,",2006,"古環境調査データ集　","166-194","https://sitereports.nabunken.go.jp/74704","鳥取県埋蔵文化財センター調査報告書10　青谷上寺地遺跡8(第2次〜第7次調査区発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5294,TRUE,41771
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","地点№:110　コア番号:H16-BP⑦　試料名:№10　掘削孔高:3.96ｍ　深度:-1.30ｍ　標高:2.66ｍ","土壌","T","k","弥生時代中期後葉〜古墳時代",NA,"C,D","Beta-205791","AMS法",1540,40,NA,NA,NA,NA,"-26.1","辻誠一郎","Beta Analytic Inc,",2009,"青谷上寺地遺跡における放射性炭素年代データベース","131-144","https://sitereports.nabunken.go.jp/74712","鳥取県埋蔵文化財センター調査報告書27　青谷上寺地遺跡10(第9次発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5304,TRUE,41972
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","南西区　№110(GH:3.96ｍ)　深度:-1.9ｍ　標高:2.06ｍ　","堆積物","T","k","縄文時代後期〜律令期",NA,"B,C,D,E","Beta-205792","AMS法",2670,40,NA,NA,NA,NA,"-23.1",NA,"Beta Analytic Inc,",2006,"古環境調査データ集　","166-194","https://sitereports.nabunken.go.jp/74704","鳥取県埋蔵文化財センター調査報告書10　青谷上寺地遺跡8(第2次〜第7次調査区発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5294,TRUE,41773
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","地点№:110　コア番号:H16-BP⑦　試料名:№11　掘削孔高:3.96ｍ　深度:-1.90ｍ　標高:2.06ｍ","土壌","T","k","弥生時代中期後葉〜古墳時代",NA,"C,D","Beta-205792","AMS法",2670,40,NA,NA,NA,NA,"-23.1","辻誠一郎","Beta Analytic Inc,",2009,"青谷上寺地遺跡における放射性炭素年代データベース","131-144","https://sitereports.nabunken.go.jp/74712","鳥取県埋蔵文化財センター調査報告書27　青谷上寺地遺跡10(第9次発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5304,TRUE,41974
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","西区　№28(GH:2.36ｍ)　深度:-2.2ｍ　標高:0.16ｍ","木片","T","d","縄文時代後期〜律令期",NA,"B,C,D,E","Beta-205793","AMS法",870,40,NA,NA,NA,NA,"-23.1",NA,"Beta Analytic Inc,",2006,"古環境調査データ集　","166-194","https://sitereports.nabunken.go.jp/74704","鳥取県埋蔵文化財センター調査報告書10　青谷上寺地遺跡8(第2次〜第7次調査区発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5294,TRUE,41687
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","地点№:28　コア番号:H14-BP①　試料名:№12   掘削孔高:2.36ｍ　深度:-2.20m　標高:0.16m","木材片(部位不明）","T","d","弥生時代中期後葉〜古墳時代",NA,"C,D","Beta-205793","AMS法",870,40,NA,NA,NA,NA,"-23.1","辻誠一郎","Beta Analytic Inc,",2009,"青谷上寺地遺跡における放射性炭素年代データベース","131-144","https://sitereports.nabunken.go.jp/74712","鳥取県埋蔵文化財センター調査報告書27　青谷上寺地遺跡10(第9次発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5304,TRUE,41888
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","西区　№29(GH:2.46ｍ)　深度:-2.08ｍ　標高:0.38ｍ","堆積物","T","k","縄文時代後期〜律令期",NA,"B,C,D,E","Beta-205794","AMS法",1540,40,NA,NA,NA,NA,"-26.1",NA,"Beta Analytic Inc,",2006,"古環境調査データ集　","166-194","https://sitereports.nabunken.go.jp/74704","鳥取県埋蔵文化財センター調査報告書10　青谷上寺地遺跡8(第2次〜第7次調査区発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5294,TRUE,41689
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","地点№:29　コア番号:H14-BP②　試料名:№13   掘削孔高:2.46ｍ　深度:-2.08m　標高:-0.38m","土壌","T","k","弥生時代中期後葉〜古墳時代",NA,"C,D","Beta-205794","AMS法",1540,40,NA,NA,NA,NA,"-26.1","辻誠一郎","Beta Analytic Inc,",2009,"青谷上寺地遺跡における放射性炭素年代データベース","131-144","https://sitereports.nabunken.go.jp/74712","鳥取県埋蔵文化財センター調査報告書27　青谷上寺地遺跡10(第9次発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5304,TRUE,41890
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","西区　№31(GH:2.74ｍ)　深度:-2.84ｍ　標高:-0.1ｍ","木片","T","d","縄文時代後期〜律令期",NA,"B,C,D,E","Beta-205796","AMS法",2760,40,NA,NA,NA,NA,"-27.7",NA,"Beta Analytic Inc,",2006,"古環境調査データ集　","166-194","https://sitereports.nabunken.go.jp/74704","鳥取県埋蔵文化財センター調査報告書10　青谷上寺地遺跡8(第2次〜第7次調査区発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5294,TRUE,41695
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","地点№:31　コア番号:H14-BP④　試料名:№15  掘削孔高:2.74ｍ　深度:-2.84m　標高:-0.10m","木材片(部位不明）","T","d","弥生時代中期後葉〜古墳時代",NA,"C,D","Beta-205796","AMS法",2760,40,NA,NA,NA,NA,"-27.7","辻誠一郎","Beta Analytic Inc,",2009,"青谷上寺地遺跡における放射性炭素年代データベース","131-144","https://sitereports.nabunken.go.jp/74712","鳥取県埋蔵文化財センター調査報告書27　青谷上寺地遺跡10(第9次発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5304,TRUE,41896
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","西区　№32(GH:2.59ｍ)　深度:-2.23ｍ　標高:0.36ｍ　","堆積物","T","k","縄文時代後期〜律令期",NA,"B,C,D,E","Beta-205797","AMS法",2340,40,NA,NA,NA,NA,"-25.2",NA,"Beta Analytic Inc,",2006,"古環境調査データ集　","166-194","https://sitereports.nabunken.go.jp/74704","鳥取県埋蔵文化財センター調査報告書10　青谷上寺地遺跡8(第2次〜第7次調査区発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5294,TRUE,41697
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","地点№:32　コア番号:H14-BP⑤　試料名:№16  掘削孔高:2.59ｍ　深度:-2.23m　標高:0.36m","土壌","T","k","弥生時代中期後葉〜古墳時代",NA,"C,D","Beta-205797","AMS法",2340,40,NA,NA,NA,NA,"-25.2","辻誠一郎","Beta Analytic Inc,",2009,"青谷上寺地遺跡における放射性炭素年代データベース","131-144","https://sitereports.nabunken.go.jp/74712","鳥取県埋蔵文化財センター調査報告書27　青谷上寺地遺跡10(第9次発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5304,TRUE,41898
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","西区　№34(GH:2.84ｍ)　深度:-2.2ｍ　標高:0.64ｍ　","堆積物","T","k","縄文時代後期〜律令期",NA,"B,C,D,E","Beta-205798","AMS法",2540,40,NA,NA,NA,NA,"-24.6",NA,"Beta Analytic Inc,",2006,"古環境調査データ集　","166-194","https://sitereports.nabunken.go.jp/74704","鳥取県埋蔵文化財センター調査報告書10　青谷上寺地遺跡8(第2次〜第7次調査区発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5294,TRUE,41698
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","地点№:34　コア番号:H14-BP⑦　試料名:№17  掘削孔高:2.84ｍ　深度:-2.20m　標高:0.64m","土壌","T","k","弥生時代中期後葉〜古墳時代",NA,"C,D","Beta-205798","AMS法",2540,40,NA,NA,NA,NA,"-24.6","辻誠一郎","Beta Analytic Inc,",2009,"青谷上寺地遺跡における放射性炭素年代データベース","131-144","https://sitereports.nabunken.go.jp/74712","鳥取県埋蔵文化財センター調査報告書27　青谷上寺地遺跡10(第9次発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5304,TRUE,41899
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","西区　№35(GH:2.88ｍ)　深度:-2.6ｍ　標高:0.28ｍ　","堆積物","T","k","縄文時代後期〜律令期",NA,"B,C,D,E","Beta-205799","AMS法",2760,40,NA,NA,NA,NA,"-25.5",NA,"Beta Analytic Inc,",2006,"古環境調査データ集　","166-194","https://sitereports.nabunken.go.jp/74704","鳥取県埋蔵文化財センター調査報告書10　青谷上寺地遺跡8(第2次〜第7次調査区発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5294,TRUE,41700
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","地点№:35　コア番号:H14-BP⑧　試料名:№18  掘削孔高:2.88ｍ　深度:-2.60m　標高:0.28m","土壌","T","k","弥生時代中期後葉〜古墳時代",NA,"C,D","Beta-205799","AMS法",2760,40,NA,NA,NA,NA,"-25.5","辻誠一郎","Beta Analytic Inc,",2009,"青谷上寺地遺跡における放射性炭素年代データベース","131-144","https://sitereports.nabunken.go.jp/74712","鳥取県埋蔵文化財センター調査報告書27　青谷上寺地遺跡10(第9次発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5304,TRUE,41901
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","西区　№36(GH:3.65ｍ)　深度:-2.75ｍ　標高:0.9ｍ　","堆積物","T","k","縄文時代後期〜律令期",NA,"B,C,D,E","Beta-205801","AMS法",2550,40,NA,NA,NA,NA,"-26.8",NA,"Beta Analytic Inc,",2006,"古環境調査データ集　","166-194","https://sitereports.nabunken.go.jp/74704","鳥取県埋蔵文化財センター調査報告書10　青谷上寺地遺跡8(第2次〜第7次調査区発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5294,TRUE,41704
72,"鳥取","青谷上寺地遺跡","鳥取市青谷町","地点№:36　コア番号:H14-BP⑨　試料名:№20 掘削孔高:3.65ｍ　深度:-2.75m　標高:0.90m","土壌","T","k","弥生時代中期後葉〜古墳時代",NA,"C,D","Beta-205801","AMS法",2550,40,NA,NA,NA,NA,"-26.8","辻誠一郎","Beta Analytic Inc,",2009,"青谷上寺地遺跡における放射性炭素年代データベース","131-144","https://sitereports.nabunken.go.jp/74712","鳥取県埋蔵文化財センター調査報告書27　青谷上寺地遺跡10(第9次発掘調査報告書)","鳥取県埋蔵文化財センター","35゜27'07.49""","133゜59'33.97""",5304,TRUE,41905
