"PrefectureCode","Prefecture","SiteName","SiteLocation","SamplingLocation","MaterialType","MaterialCode1","MaterialCode2","Period","Phase","PeriodCode","LabCode","Method","CRA","CRAError","UnroundedCRA","UnroundedCRAError","Delta13C","Delta13CError","Delta13CIRMS","AnalysedBy","Laboratory","PubblicationYear","ReportTitle","Page","Remarks","Reference","Publisher","Latitude","Longitude","ReferenceID","retain","originalRow"
36,"東京","代継･富士見台遺跡","あきる野市油平･代継","5号集石土坑","炭化材","T","f","縄文時代",NA,"B","不明","β線法",4190,60,NA,NA,NA,NA,"-28.2 ","地球科学研究所","地球科学研究所",2000,"放射性炭素年代測定報告書","357-358",NA,"東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡","(財)東京都生涯学習文化財団　東京都埋蔵文化財センター","35゜43'30.61""","139゜17'11.44""",2912,TRUE,7355
36,"東京","代継･富士見台遺跡","あきる野市油平･代継","6号集石土坑","炭化材","T","f","縄文時代",NA,"B","不明","β線法",4300,70,NA,NA,NA,NA,"-26.7 ","地球科学研究所","地球科学研究所",2000,"放射性炭素年代測定報告書","357-358",NA,"東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡","(財)東京都生涯学習文化財団　東京都埋蔵文化財センター","35゜43'30.61""","139゜17'11.44""",2912,TRUE,7356
36,"東京","代継･富士見台遺跡","あきる野市油平･代継","7号集石土坑","炭化材","T","f","縄文時代",NA,"B","不明","β線法",3910,70,NA,NA,NA,NA,"-28.0 ","地球科学研究所","地球科学研究所",2000,"放射性炭素年代測定報告書","357-358",NA,"東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡","(財)東京都生涯学習文化財団　東京都埋蔵文化財センター","35゜43'30.61""","139゜17'11.44""",2912,TRUE,7357
36,"東京","代継･富士見台遺跡","あきる野市油平･代継","8号集石土坑","炭化材","T","f","縄文時代",NA,"B","不明","AMS法",4590,60,NA,NA,NA,NA,"-28.0 ","地球科学研究所","地球科学研究所",2000,"放射性炭素年代測定報告書","357-358",NA,"東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡","(財)東京都生涯学習文化財団　東京都埋蔵文化財センター","35゜43'30.61""","139゜17'11.44""",2912,TRUE,7358
36,"東京","代継･富士見台遺跡","あきる野市油平･代継","9号集石土坑","炭化材","T","f","縄文時代",NA,"B","不明","AMS法",4530,40,NA,NA,NA,NA,"-28.1 ","地球科学研究所","地球科学研究所",2000,"放射性炭素年代測定報告書","357-358",NA,"東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡","(財)東京都生涯学習文化財団　東京都埋蔵文化財センター","35゜43'30.61""","139゜17'11.44""",2912,TRUE,7359
36,"東京","代継･富士見台遺跡","あきる野市油平･代継","10号集石土坑","炭化材","T","f","縄文時代",NA,"B","不明","β線法",4360,70,NA,NA,NA,NA,"-25.7 ","地球科学研究所","地球科学研究所",2000,"放射性炭素年代測定報告書","357-358",NA,"東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡","(財)東京都生涯学習文化財団　東京都埋蔵文化財センター","35゜43'30.61""","139゜17'11.44""",2912,TRUE,7360
36,"東京","代継･富士見台遺跡","あきる野市油平･代継","11号集石土坑","炭化材","T","f","縄文時代",NA,"B","不明","β線法",4510,70,NA,NA,NA,NA,"-28.0 ","地球科学研究所","地球科学研究所",2000,"放射性炭素年代測定報告書","357-358",NA,"東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡","(財)東京都生涯学習文化財団　東京都埋蔵文化財センター","35゜43'30.61""","139゜17'11.44""",2912,TRUE,7361
36,"東京","代継･富士見台遺跡","あきる野市油平･代継","12号集石土坑","炭化材","T","f","縄文時代",NA,"B","不明","β線法",4580,80,NA,NA,NA,NA,"-21.9 ","地球科学研究所","地球科学研究所",2000,"放射性炭素年代測定報告書","357-358",NA,"東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡","(財)東京都生涯学習文化財団　東京都埋蔵文化財センター","35゜43'30.61""","139゜17'11.44""",2912,TRUE,7362
36,"東京","代継･富士見台遺跡","あきる野市油平･代継","15号集石土坑","炭化材","T","f","縄文時代",NA,"B","不明","AMS法",4250,70,NA,NA,NA,NA,"-26.0 ","地球科学研究所","地球科学研究所",2000,"放射性炭素年代測定報告書","357-358",NA,"東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡","(財)東京都生涯学習文化財団　東京都埋蔵文化財センター","35゜43'30.61""","139゜17'11.44""",2912,TRUE,7363
36,"東京","代継･富士見台遺跡","あきる野市油平･代継","17号集石土坑","炭化材","T","f","縄文時代",NA,"B","不明","AMS法",4480,70,NA,NA,NA,NA,"-25.7 ","地球科学研究所","地球科学研究所",2000,"放射性炭素年代測定報告書","357-358",NA,"東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡","(財)東京都生涯学習文化財団　東京都埋蔵文化財センター","35゜43'30.61""","139゜17'11.44""",2912,TRUE,7364
36,"東京","代継･富士見台遺跡","あきる野市油平･代継","17号集石土坑","炭化材","T","f","縄文時代",NA,"B","不明","AMS法",4340,60,NA,NA,NA,NA,"-24.8 ","地球科学研究所","地球科学研究所",2000,"放射性炭素年代測定報告書","357-358",NA,"東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡","(財)東京都生涯学習文化財団　東京都埋蔵文化財センター","35゜43'30.61""","139゜17'11.44""",2912,TRUE,7365
36,"東京","代継･富士見台遺跡","あきる野市油平･代継","17号集石土坑","炭化材","T","f","縄文時代",NA,"B","不明","AMS法",4560,70,NA,NA,NA,NA,"-24.7 ","地球科学研究所","地球科学研究所",2000,"放射性炭素年代測定報告書","357-358",NA,"東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡","(財)東京都生涯学習文化財団　東京都埋蔵文化財センター","35゜43'30.61""","139゜17'11.44""",2912,TRUE,7366
36,"東京","代継･富士見台遺跡","あきる野市油平･代継","9号焼土","炭化材","T","f","縄文時代",NA,"B","不明","AMS法",2940,60,NA,NA,NA,NA,"-25.9 ","地球科学研究所","地球科学研究所",2000,"放射性炭素年代測定報告書","357-358",NA,"東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡","(財)東京都生涯学習文化財団　東京都埋蔵文化財センター","35゜43'30.61""","139゜17'11.44""",2912,TRUE,7367
36,"東京","代継･富士見台遺跡","あきる野市油平･代継","9号焼土","炭化材","T","f","縄文時代",NA,"B","不明","AMS法",2970,60,NA,NA,NA,NA,"-26.7 ","地球科学研究所","地球科学研究所",2000,"放射性炭素年代測定報告書","357-358",NA,"東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡","(財)東京都生涯学習文化財団　東京都埋蔵文化財センター","35゜43'30.61""","139゜17'11.44""",2912,TRUE,7368
36,"東京","代継･富士見台遺跡","あきる野市油平･代継","9号焼土","炭化材","T","f","縄文時代",NA,"B","不明","AMS法",2950,70,NA,NA,NA,NA,"-26.0 ","地球科学研究所","地球科学研究所",2000,"放射性炭素年代測定報告書","357-358",NA,"東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡","(財)東京都生涯学習文化財団　東京都埋蔵文化財センター","35゜43'30.61""","139゜17'11.44""",2912,TRUE,7369
36,"東京","西龍ヶ崎遺跡","あきる野市牛沼","1号住居跡","炭化材","T","f","不明",NA,"A,B,C,D,E,F,G,H","不明","AMS法",1310,50,NA,NA,NA,NA,"-29.6 ","地球科学研究所","地球科学研究所",2000,"放射性炭素年代測定報告書","357-358",NA,"東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡","(財)東京都生涯学習文化財団　東京都埋蔵文化財センター","35゜43'06.38""","139゜17'15.18""",2912,TRUE,7370
36,"東京","西龍ヶ崎遺跡","あきる野市牛沼","1号住居跡","炭化材","T","f","不明",NA,"A,B,C,D,E,F,G,H","不明","AMS法",22870,150,NA,NA,NA,NA,"-24.1 ","地球科学研究所","地球科学研究所",2000,"放射性炭素年代測定報告書","357-358",NA,"東京都埋蔵文化財センター調査報告書第90集　代継･富士見台･西龍ヶ崎遺跡","(財)東京都生涯学習文化財団　東京都埋蔵文化財センター","35゜43'06.38""","139゜17'15.18""",2912,TRUE,7371
36,"東京","中根岸遺跡","台東区根岸","砂層に包含される貝層","オオノガイ","M","n","縄文時代",NA,"B","不明","不明",5420,70,NA,NA,NA,NA,NA,"台東区文化財調査会","日本大学年代測定室",2006,"総括","25-26",NA,"台東区埋蔵文化財発掘調査報告書30　中根岸遺跡　根岸三丁目12番地防災広場地点","台東区文化財調査会","35゜43'17.80""","139゜46'44.90""",1227,TRUE,7417
36,"東京","中台三丁目南の丘遺跡","板橋区中台","11号住居址","炭化材","T","f","弥生時代後期",NA,"C","不明","β線法",2000,85,NA,NA,NA,NA,NA,"中台三丁目南の丘遺跡調査会","社団法人日本アイソトープ協会",1982,"11号住居址","51",NA,"中台三丁目南の丘遺跡発掘調査報告書","中台三丁目南の丘遺跡調査会","35゜46'18.98""","139゜40'55.27""",597,TRUE,7418
36,"東京","東京大学本郷校内の遺跡　浅野地区","文京区弥生","周溝墓周辺","土壌","T","k","弥生時代",NA,"C","不明","AMS法",3060,60,NA,NA,NA,NA,NA,"吉田邦夫(東京大学総合研究博物館)･小林紘一(パレオ･ラボ)","加速器分析研究所",2009,"墓の年代","211-214",NA,"東京大学埋蔵文化財調査室発掘調査報告書9　東京大学本郷校内の遺跡　浅野地区Ⅰ","東京大学埋蔵文化財調査室","35゜42'58.14""","139゜45'50.44""",2903,TRUE,7599
36,"東京","東京大学本郷校内の遺跡　浅野地区","文京区弥生","周溝墓周辺","土壌","T","k","弥生時代",NA,"C","不明","AMS法",3380,60,NA,NA,NA,NA,NA,"吉田邦夫(東京大学総合研究博物館)･小林紘一(パレオ･ラボ)","加速器分析研究所",2009,"墓の年代","211-214",NA,"東京大学埋蔵文化財調査室発掘調査報告書9　東京大学本郷校内の遺跡　浅野地区Ⅰ","東京大学埋蔵文化財調査室","35゜42'58.14""","139゜45'50.44""",2903,TRUE,7600
36,"東京","東京大学本郷校内の遺跡　浅野地区","文京区弥生","周溝墓周辺","土壌","T","k","弥生時代",NA,"C","不明","AMS法",3040,40,NA,NA,NA,NA,NA,"吉田邦夫(東京大学総合研究博物館)･小林紘一(パレオ･ラボ)","加速器分析研究所",2009,"墓の年代","211-214",NA,"東京大学埋蔵文化財調査室発掘調査報告書9　東京大学本郷校内の遺跡　浅野地区Ⅰ","東京大学埋蔵文化財調査室","35゜42'58.14""","139゜45'50.44""",2903,TRUE,7601
36,"東京","東京大学本郷校内の遺跡　浅野地区","文京区弥生","周溝墓周辺","土壌","T","k","弥生時代",NA,"C","不明","AMS法",2870,40,NA,NA,NA,NA,NA,"吉田邦夫(東京大学総合研究博物館)･小林紘一(パレオ･ラボ)","加速器分析研究所",2009,"墓の年代","211-214",NA,"東京大学埋蔵文化財調査室発掘調査報告書9　東京大学本郷校内の遺跡　浅野地区Ⅰ","東京大学埋蔵文化財調査室","35゜42'58.14""","139゜45'50.44""",2903,TRUE,7602
36,"東京","東京大学本郷校内の遺跡　浅野地区","文京区弥生","周溝墓周辺","土壌","T","k","弥生時代",NA,"C","不明","AMS法",4300,40,NA,NA,NA,NA,NA,"吉田邦夫(東京大学総合研究博物館)･小林紘一(パレオ･ラボ)","加速器分析研究所",2009,"墓の年代","211-214",NA,"東京大学埋蔵文化財調査室発掘調査報告書9　東京大学本郷校内の遺跡　浅野地区Ⅰ","東京大学埋蔵文化財調査室","35゜42'58.14""","139゜45'50.44""",2903,TRUE,7603
36,"東京","本郷遺跡","葛飾区奥戸･新小岩","A区1号土坑3層","材","T","d","奈良･平安時代",NA,"E","不明","β線法",1460,180,NA,NA,NA,NA,NA,"パリノ･サーヴェイ","学習院大学理学部年代測定室",1989,"14C年代測定","48",NA,"葛飾区遺跡調査会調査報告第3集　本郷･正福寺･鬼塚遺跡","葛飾区遺跡調査会","35゜44'10.75""","139゜52'11.75""",3899,TRUE,7902
37,"神奈川","上吉井北遺跡","横須賀市","3号住居跡　床面上","炭化材","T","f","奈良時代",NA,"E","不明","β線法",1170,75,NA,NA,NA,NA,NA,"横須賀市吉井･池田地区埋蔵文化財発掘調査団","社団法人日本アイソトープ協会",1997,"上吉井北遺跡3号住居跡出土炭化材の年代測定","附編Ⅲ 1",NA,"吉井･池田地区遺跡群Ⅱ−吉井池田土地区画整理事業に伴う調査報告書−","吉井･池田地区埋蔵文化財発掘調査団","35゜16'52.90""","139゜40'19.67""",1263,TRUE,8279
37,"神奈川","湘南新道関連遺跡","平塚市真土","25区　NH18号住居","モモ核(内果実)","T","e","古墳時代後期〜奈良･平安時代",NA,"D,E","不明","AMS法",990,50,NA,NA,"-24.11 ","1.76 ",NA,"パリノ･サーヴェイ","加速器分析研究所",2007,"炭化種実の放射性炭素年代測定　2.25区NH18号住居出土モモ","377",NA,"かながわ考古学財団調査報告208　湘南新道関連遺跡Ⅰ　大会原遺跡　六ノ域遺跡","財団法人かながわ考古学財団","35゜22'09.48""","139゜16'36.19""",330,TRUE,8497
37,"神奈川","湘南新道関連遺跡","平塚市真土","NH32号住居カマド","炭化種実(モモ･内果皮)","T","g","古墳時代後期〜奈良･平安時代",NA,"D,E","不明","AMS法",1080,50,NA,NA,"-27.05 ","1.79 ",NA,"パリノ･サーヴェイ","加速器分析研究所",2009,"放射性炭素年代測定","487-488",NA,"かながわ考古学財団調査報告242　湘南新道関連遺跡Ⅱ　大会原遺跡　六ノ域遺跡","財団法人かながわ考古学財団","35゜22'09.48""","139゜16'36.19""",340,TRUE,8498
37,"神奈川","湘南新道関連遺跡","平塚市真土","NH60号住居","炭化種実(モモ･内果皮)","T","g","古墳時代後期〜奈良･平安時代",NA,"D,E","不明","AMS法",1110,50,NA,NA,"-20.15 ","1.79 ",NA,"パリノ･サーヴェイ","加速器分析研究所",2009,"放射性炭素年代測定","487-488",NA,"かながわ考古学財団調査報告242　湘南新道関連遺跡Ⅱ　大会原遺跡　六ノ域遺跡","財団法人かながわ考古学財団","35゜22'09.48""","139゜16'36.19""",340,TRUE,8499
37,"神奈川","湘南新道関連遺跡","平塚市真土","NH70号住居","炭化種実(モモ･内果皮)","T","g","古墳時代後期〜奈良･平安時代",NA,"D,E","不明","AMS法",1040,40,NA,NA,"-28.95 ","1.24 ",NA,"パリノ･サーヴェイ","加速器分析研究所",2009,"放射性炭素年代測定","487-488",NA,"かながわ考古学財団調査報告242　湘南新道関連遺跡Ⅱ　大会原遺跡　六ノ域遺跡","財団法人かながわ考古学財団","35゜22'09.48""","139゜16'36.19""",340,TRUE,8500
37,"神奈川","湘南新道関連遺跡","平塚市真土","C9号井戸井戸枠","生材(スギ)","T","d","中世",NA,"F","不明","β線法",1420,80,NA,NA,NA,NA,"-23.5 ","パリノ･サーヴェイ","加速器分析研究所",2009,"放射性炭素年代測定","487-488",NA,"かながわ考古学財団調査報告242　湘南新道関連遺跡Ⅱ　大会原遺跡　六ノ域遺跡","財団法人かながわ考古学財団","35゜22'09.48""","139゜16'36.19""",340,TRUE,8501
37,"神奈川","湘南新道関連遺跡","平塚市真土","C9号井戸井戸枠","生材(スギ)","T","d","中世",NA,"F","不明","β線法",1020,90,NA,NA,NA,NA,"-16.3 ","パリノ･サーヴェイ","加速器分析研究所",2009,"放射性炭素年代測定","487-488",NA,"かながわ考古学財団調査報告242　湘南新道関連遺跡Ⅱ　大会原遺跡　六ノ域遺跡","財団法人かながわ考古学財団","35゜22'09.48""","139゜16'36.19""",340,TRUE,8502
37,"神奈川","湘南新道関連遺跡","平塚市真土","C9号井戸井戸枠","生材(針葉樹)","T","d","中世",NA,"F","不明","AMS法",7040,40,NA,NA,"-25.29 ","1.73 ",NA,"パリノ･サーヴェイ","加速器分析研究所",2009,"放射性炭素年代測定","487-488",NA,"かながわ考古学財団調査報告242　湘南新道関連遺跡Ⅱ　大会原遺跡　六ノ域遺跡","財団法人かながわ考古学財団","35゜22'09.48""","139゜16'36.19""",340,TRUE,8503
37,"神奈川","神庭遺跡","川崎市中原区井田","92号住居址中央床面","二枚貝","M","n","縄文時代","加曽利E式","B","不明","β線法",3660,100,NA,NA,NA,NA,NA,"米田耕之助･菊池真太郎","学習院大学理学部年代測定室",1974,"放射性炭素による神庭遺跡の年代","81-82",NA,"神庭遺跡　第2次調査概要","東出版株式会社","35゜33'46.55""","139゜38'36.20""",3475,TRUE,8596
37,"神奈川","神庭遺跡","川崎市中原区井田","110号住居址炉中","焼土","T","k","縄文時代","加曽利E式","B","不明","β線法",2330,80,NA,NA,NA,NA,NA,"米田耕之助･菊池真太郎","学習院大学理学部年代測定室",1974,"放射性炭素による神庭遺跡の年代","81-82",NA,"神庭遺跡　第2次調査概要","東出版株式会社","35゜33'46.55""","139゜38'36.20""",3475,TRUE,8597
37,"神奈川","神庭遺跡","川崎市中原区井田","136号住居址　カマド焚口南焼土内","植物","T","d","古墳時代","鬼高期初頭","D","不明","β線法",1260,75,NA,NA,NA,NA,NA,"米田耕之助･菊池真太郎","学習院大学理学部年代測定室",1974,"放射性炭素による神庭遺跡の年代","81-82",NA,"神庭遺跡　第2次調査概要","東出版株式会社","35゜33'46.55""","139゜38'36.20""",3475,TRUE,8598
37,"神奈川","王子ノ台遺跡","平塚市","ボーリングコア　地表下3m","不明","O","r","不明",NA,"A,B,C,D,E,F,G,H","不明","不明",2085,55,NA,NA,NA,NA,NA,"安田喜憲","グローニンゲン大学",1991,"王子ノ台遺跡の自然環境と文化的変遷","88-93",NA,"東海大学校地内遺跡調査団報告2","東海大学校地内遺跡調査委員会","35゜20'07.19""","139゜20'58.52""",2985,TRUE,8832
37,"神奈川","王子ノ台遺跡","平塚市","ボーリングコア　地表下5m","不明","O","r","不明",NA,"A,B,C,D,E,F,G,H","不明","不明",4370,55,NA,NA,NA,NA,NA,"安田喜憲","グローニンゲン大学",1991,"王子ノ台遺跡の自然環境と文化的変遷","88-93",NA,"東海大学校地内遺跡調査団報告2","東海大学校地内遺跡調査委員会","35゜20'07.19""","139゜20'58.52""",2985,TRUE,8833
37,"神奈川","王子ノ台遺跡","平塚市","ボーリングコア　地表下7m","不明","O","r","不明",NA,"A,B,C,D,E,F,G,H","不明","不明",4630,65,NA,NA,NA,NA,NA,"安田喜憲","グローニンゲン大学",1991,"王子ノ台遺跡の自然環境と文化的変遷","88-93",NA,"東海大学校地内遺跡調査団報告2","東海大学校地内遺跡調査委員会","35゜20'07.19""","139゜20'58.52""",2985,TRUE,8834
37,"神奈川","王子ノ台遺跡","平塚市","ボーリングコア　地表下9m","不明","O","r","不明",NA,"A,B,C,D,E,F,G,H","不明","不明",5430,290,NA,NA,NA,NA,NA,"安田喜憲","グローニンゲン大学",1991,"王子ノ台遺跡の自然環境と文化的変遷","88-93",NA,"東海大学校地内遺跡調査団報告2","東海大学校地内遺跡調査委員会","35゜20'07.19""","139゜20'58.52""",2985,TRUE,8835
37,"神奈川","王子ノ台遺跡","平塚市","第ⅩⅨ−ⅩⅩ層出土1号焼土址","不明","O","r","旧石器時代",NA,"A","不明","AMS法",24840,1000,NA,NA,NA,NA,NA,"吉田邦夫(東京大学総合研究博物館)","東京大学原子力研究総合センター",1997,"石器出土層の放射性炭素年代測定−新AMSシステムによる年代測定−","108-112",NA,"東海大学校地内遺跡調査団報告7","東海大学校地内遺跡調査委員会","35゜20'07.19""","139゜20'58.52""",2986,TRUE,8836
37,"神奈川","王子ノ台遺跡","平塚市","第ⅩⅨ−ⅩⅩ層出土1号焼土址","不明","O","r","旧石器時代",NA,"A","不明","AMS法",23180,1000,NA,NA,NA,NA,NA,"吉田邦夫(東京大学総合研究博物館)","東京大学原子力研究総合センター",1997,"石器出土層の放射性炭素年代測定−新AMSシステムによる年代測定−","108-112","下と同一試料","東海大学校地内遺跡調査団報告7","東海大学校地内遺跡調査委員会","35゜20'07.19""","139゜20'58.52""",2986,TRUE,8837
37,"神奈川","王子ノ台遺跡","平塚市","第ⅩⅨ−ⅩⅩ層出土1号焼土址","不明","O","r","旧石器時代",NA,"A","不明","AMS法",24320,1000,NA,NA,NA,NA,NA,"吉田邦夫(東京大学総合研究博物館)","東京大学原子力研究総合センター",1997,"石器出土層の放射性炭素年代測定−新AMSシステムによる年代測定−","108-112","上と同一試料","東海大学校地内遺跡調査団報告7","東海大学校地内遺跡調査委員会","35゜20'07.19""","139゜20'58.52""",2986,TRUE,8838
37,"神奈川","王子ノ台遺跡","平塚市","第ⅩⅨ−ⅩⅩ層","不明","O","r","旧石器時代",NA,"A","不明","AMS法",23120,1000,NA,NA,NA,NA,NA,"吉田邦夫(東京大学総合研究博物館)","東京大学原子力研究総合センター",1997,"石器出土層の放射性炭素年代測定−新AMSシステムによる年代測定−","108-112","下と同一試料","東海大学校地内遺跡調査団報告7","東海大学校地内遺跡調査委員会","35゜20'07.19""","139゜20'58.52""",2986,TRUE,8839
37,"神奈川","王子ノ台遺跡","平塚市","第ⅩⅨ−ⅩⅩ層","不明","O","r","旧石器時代",NA,"A","不明","AMS法",23380,1000,NA,NA,NA,NA,NA,"吉田邦夫(東京大学総合研究博物館)","東京大学原子力研究総合センター",1997,"石器出土層の放射性炭素年代測定−新AMSシステムによる年代測定−","108-112","上と同一試料","東海大学校地内遺跡調査団報告7","東海大学校地内遺跡調査委員会","35゜20'07.19""","139゜20'58.52""",2986,TRUE,8840
37,"神奈川","王子ノ台遺跡","平塚市","第ⅩⅨ−ⅩⅩ層出土1号焼土址","不明","O","r","旧石器時代",NA,"A","不明","AMS法",23120,1000,NA,NA,NA,NA,NA,"吉田邦夫(東京大学総合研究博物館)","東京大学原子力研究総合センター",1997,"石器出土層の放射性炭素年代測定−新AMSシステムによる年代測定−","108-112","下と同一試料","東海大学校地内遺跡調査団報告7","東海大学校地内遺跡調査委員会","35゜20'07.19""","139゜20'58.52""",2986,TRUE,8841
37,"神奈川","王子ノ台遺跡","平塚市","第ⅩⅨ−ⅩⅩ層出土1号焼土址","不明","O","r","旧石器時代",NA,"A","不明","AMS法",24190,1000,NA,NA,NA,NA,NA,"吉田邦夫(東京大学総合研究博物館)","東京大学原子力研究総合センター",1997,"石器出土層の放射性炭素年代測定−新AMSシステムによる年代測定−","108-112","上と同一試料","東海大学校地内遺跡調査団報告7","東海大学校地内遺跡調査委員会","35゜20'07.19""","139゜20'58.52""",2986,TRUE,8842
37,"神奈川","王子ノ台遺跡","平塚市","第ⅩⅨ−ⅩⅩ層出土2号焼土址","不明","O","r","旧石器時代",NA,"A","不明","AMS法",23480,1000,NA,NA,NA,NA,NA,"吉田邦夫(東京大学総合研究博物館)","東京大学原子力研究総合センター",1997,"石器出土層の放射性炭素年代測定−新AMSシステムによる年代測定−","108-112",NA,"東海大学校地内遺跡調査団報告7","東海大学校地内遺跡調査委員会","35゜20'07.19""","139゜20'58.52""",2986,TRUE,8843
37,"神奈川","八幡神社遺跡","横須賀市久里浜","石棺墓","人骨","T","b","古墳時代",NA,"D","不明","AMS法",1348,18,NA,NA,NA,NA,"-17.7 ","米田穣(東京大学総合研究博物館)","パレオ･ラボ",2015,"八幡神社遺跡から出土した古墳時代人骨の同位体分析と放射性炭素年代","104-108",NA,"横須賀市文化財調査報告書第52集　八幡神社遺跡　平成24･25年度新指定重要文化財等調査報告　近代遺跡･近代化遺産調査概報集Ⅶ　埋蔵文化財発掘調査概報集ⅩⅩⅠ","横須賀市教育委員会","35゜12'52.24""","139゜43'05.30""",3152,TRUE,8888
37,"神奈川","八幡神社遺跡","横須賀市久里浜","1号土坑墓人骨","人骨","T","b","古墳時代",NA,"D","不明","AMS法",1331,17,NA,NA,NA,NA,"-19.2 ","米田穣(東京大学総合研究博物館)","パレオ･ラボ",2015,"八幡神社遺跡から出土した古墳時代人骨の同位体分析と放射性炭素年代","104-108",NA,"横須賀市文化財調査報告書第52集　八幡神社遺跡　平成24･25年度新指定重要文化財等調査報告　近代遺跡･近代化遺産調査概報集Ⅶ　埋蔵文化財発掘調査概報集ⅩⅩⅠ","横須賀市教育委員会","35゜12'52.24""","139゜43'05.30""",3152,TRUE,8889
37,"神奈川","八幡神社遺跡","横須賀市久里浜","2号土坑墓人骨","人骨","T","b","古墳時代",NA,"D","不明","AMS法",1376,17,NA,NA,NA,NA,"-18.1 ","米田穣(東京大学総合研究博物館)","パレオ･ラボ",2015,"八幡神社遺跡から出土した古墳時代人骨の同位体分析と放射性炭素年代","104-108",NA,"横須賀市文化財調査報告書第52集　八幡神社遺跡　平成24･25年度新指定重要文化財等調査報告　近代遺跡･近代化遺産調査概報集Ⅶ　埋蔵文化財発掘調査概報集ⅩⅩⅠ","横須賀市教育委員会","35゜12'52.24""","139゜43'05.30""",3152,TRUE,8890
37,"神奈川","八幡神社遺跡","横須賀市久里浜","P55人骨","人骨","T","b","古墳時代",NA,"D","不明","AMS法",1326,17,NA,NA,NA,NA,"-18.8 ","米田穣(東京大学総合研究博物館)","パレオ･ラボ",2015,"八幡神社遺跡から出土した古墳時代人骨の同位体分析と放射性炭素年代","104-108",NA,"横須賀市文化財調査報告書第52集　八幡神社遺跡　平成24･25年度新指定重要文化財等調査報告　近代遺跡･近代化遺産調査概報集Ⅶ　埋蔵文化財発掘調査概報集ⅩⅩⅠ","横須賀市教育委員会","35゜12'52.24""","139゜43'05.30""",3152,TRUE,8891
21,"青森","牡丹平南遺跡","黒石市大字牡丹平字牡丹平南","第3号竪穴住居跡","炭化物","T","h","古代",NA,"E","不明","β線法",990,80,NA,NA,NA,NA,NA,"青森県埋蔵文化財調査センター","学習院大学理学部年代測定室",1976,"放射性炭素(C14)年代測定結果","73",NA,"青森県埋蔵文化財調査報告書第26集　黒石市牡丹平南遺跡･浅瀬石遺跡発掘調査報告書","青森県教育委員会","40゜37'56.75""","140゜37'17.08""",4356,TRUE,9046
21,"青森","牡丹平南遺跡","黒石市大字牡丹平字牡丹平南","第8号竪穴住居跡","炭化物","T","h","古代",NA,"E","不明","β線法",2150,80,NA,NA,NA,NA,NA,"青森県埋蔵文化財調査センター","学習院大学理学部年代測定室",1976,"放射性炭素(C14)年代測定結果","73",NA,"青森県埋蔵文化財調査報告書第26集　黒石市牡丹平南遺跡･浅瀬石遺跡発掘調査報告書","青森県教育委員会","40゜37'56.75""","140゜37'17.08""",4356,TRUE,9047
21,"青森","牡丹平南遺跡","黒石市大字牡丹平字牡丹平南","第2号集石","炭化物","T","h","古代",NA,"E","不明","β線法",1580,85,NA,NA,NA,NA,NA,"青森県埋蔵文化財調査センター","学習院大学理学部年代測定室",1976,"放射性炭素(C14)年代測定結果","73",NA,"青森県埋蔵文化財調査報告書第26集　黒石市牡丹平南遺跡･浅瀬石遺跡発掘調査報告書","青森県教育委員会","40゜37'56.75""","140゜37'17.08""",4356,TRUE,9048
21,"青森","亀ヶ岡遺跡","つがる市木造館岡沢根","KMコア　深度20.76m","木片","T","d","不明",NA,"A,B,C,D,E,F,G,H","不明","AMS法",NA,NA,NA,NA,NA,NA,NA,"小岩直人･葛西未央･千田綾香","不明",2014,"周辺地理と遺跡形成との関連","98-103","9090-9050 cal BP","亀ヶ岡文化の低湿地遺跡　冷温帯地域の遺跡資源の保存活用促進プロジェクト調査成果報告書1","弘前大学人文学部北日本考古学研究センター　弘前大学人文学部考古学研究室","40゜52'49.26""","140゜20'05.35""",645,TRUE,9156
